Price,Manufacturer,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
77775,5,2014,4,1,5,3.5,158000,6.0,2,0,1,0,14,12
10192,21,2014,3,0,2,1.4,0,4.0,0,1,1,1,15,2
20071,58,2012,9,1,5,2.5,94000,4.0,2,1,1,0,14,10
2352,18,2011,4,1,5,3.6,177376,6.0,0,1,1,0,1,12
30583,23,2014,4,1,1,2.0,212762,4.0,0,1,1,0,12,4
9095,55,2013,4,1,5,2.5,173000,4.0,3,0,1,0,2,6
470,58,2019,4,1,5,2.0,10610,4.0,0,1,1,0,12,12
9500,36,2000,9,1,5,3.2,0,6.0,2,2,1,0,1,0
6899,61,2001,9,0,0,1.8,0,4.0,1,1,1,0,2,4
44247,23,2015,4,1,1,2.0,153958,4.0,0,1,1,0,14,4
2300,16,2003,6,0,1,2.4,13000,4.0,1,2,1,0,1,4
15681,23,2016,9,1,4,2.0,248705,4.0,0,1,1,0,12,4
29793,28,2014,4,1,1,2.0,43340,4.0,0,1,1,0,14,4
16894,23,2010,9,1,5,1.6,71202,4.0,0,1,1,0,12,4
14426,16,2011,4,1,5,2.4,128000,4.0,0,0,1,0,12,8
16935,58,2013,3,0,2,1.5,91400,4.0,2,1,1,0,12,12
1490,32,2013,4,1,5,4.6,154115,8.0,0,0,1,0,1,0
3763,61,1996,3,0,5,1.6,220000,4.0,1,1,1,0,1,2
25205,23,2014,9,1,5,3.0,253966,4.0,0,1,1,0,14,4
15681,28,2014,9,1,5,2.4,98579,4.0,0,1,1,0,7,0
2038,21,2015,9,1,5,1.8,80542,4.0,0,1,1,0,7,12
15677,8,2016,4,1,1,1.6,30374,4.0,0,1,1,0,12,4
22423,23,2012,7,1,1,2.5,75437,4.0,0,1,1,0,7,4
32954,23,2015,4,1,1,2.0,103589,4.0,0,1,1,0,1,4
862,16,2010,4,1,2,2.5,174926,4.0,0,1,1,0,7,0
63839,16,2014,4,1,5,3.5,48515,4.0,0,1,1,0,1,4
314,16,2014,9,1,2,2.0,124493,4.0,0,1,1,0,14,0
2822,36,1987,9,0,5,2.0,240000,4.0,1,2,1,0,6,0
106957,32,2016,4,1,2,2.5,53649,4.0,0,1,1,0,7,4
18654,23,2011,7,1,1,2.5,69624,4.0,0,1,1,0,1,4
10976,23,2015,9,1,4,2.0,311337,4.0,0,1,1,0,14,4
16766,8,2012,9,1,1,2.0,90815,4.0,0,1,1,0,14,4
14113,61,2012,9,1,5,2.5,120000,5.0,2,1,1,0,14,0
1254,3,2014,9,1,5,2.0,42395,4.0,0,0,1,0,7,0
19757,16,2013,3,0,2,2.0,72000,4.0,0,1,1,0,7,6
26030,8,2017,3,1,2,1.5,52062,4.0,0,1,1,0,2,0
10663,58,2016,4,1,2,3.5,109344,6.0,0,0,1,0,14,12
2500,42,1996,3,0,5,1.6,211375,4.0,1,1,0,0,1,2
25716,6,2016,4,0,5,1.4,10295,4.0,2,1,1,0,12,8
27889,23,2011,4,1,1,2.0,151594,4.0,0,1,1,0,12,4
12544,42,2008,3,0,5,1.4,155485,6.0,1,1,1,0,14,6
7213,5,2012,4,1,1,3.0,274098,6.0,0,0,1,0,14,0
12544,58,2007,9,1,2,1.5,150000,4.0,0,1,1,0,7,12
21953,41,2012,4,1,5,1.6,55395,4.0,0,1,1,0,1,12
5018,32,2015,4,1,5,4.6,188078,8.0,0,0,1,0,1,0
42218,23,2016,7,1,1,2.5,96334,4.0,0,1,1,0,7,4
5331,39,2003,9,0,5,2.0,84000,4.0,2,1,1,1,1,6
60684,32,2016,4,1,5,2.0,37514,4.0,0,1,1,0,12,10
7056,13,2012,9,1,5,5.7,0,8.0,0,1,1,0,14,12
188,8,2017,3,1,2,1.5,125358,4.0,0,1,1,0,7,0
9063,54,2009,4,1,1,2.7,77016,4.0,0,1,1,0,12,4
22266,32,2015,4,1,5,3.5,54822,6.0,0,0,1,0,1,12
25264,23,2014,7,1,1,2.5,198916,4.0,0,1,1,0,15,4
20385,41,2011,4,1,5,1.6,133000,4.0,0,1,1,0,2,6
20071,58,2014,9,0,2,1.5,51000,4.0,3,1,1,1,14,7
6899,42,1998,9,0,5,1.6,150000,4.0,1,1,1,0,2,0
30,21,2007,3,0,5,1.3,0,4.0,0,1,1,1,12,4
15900,58,2011,9,0,2,1.8,160000,4.0,0,1,1,0,14,6
1725,32,2015,3,1,2,1.8,94949,4.0,0,1,1,0,14,0
16894,54,2011,4,1,1,2.0,146610,4.0,0,1,1,0,14,4
25763,8,2015,4,1,1,2.2,78356,4.0,0,1,1,0,12,4
8778,8,2014,9,1,5,1.0,34855,4.0,0,1,1,0,14,4
20385,16,2001,6,1,1,2.4,240000,6.0,1,2,1,0,14,0
314,18,2001,8,1,5,4.8,335739,8.0,0,2,1,0,6,12
25089,36,2007,4,1,1,3.0,180000,6.0,2,0,1,0,1,12
25889,23,2014,9,1,5,1.6,84640,4.0,0,1,1,0,14,4
17249,39,1997,4,1,1,2.8,159000,4.0,0,0,1,0,2,2
16308,62,2010,2,0,1,1.6,180300,4.0,1,1,1,0,1,8
8097,11,2011,9,1,5,1.6,239917,4.0,0,1,1,0,14,4
41048,23,2013,1,1,5,2.0,95605,4.0,0,1,1,0,1,4
34845,3,2003,9,1,5,3.7,170000,8.0,2,0,1,0,1,8
862,58,2014,9,1,2,2.5,130478,4.0,0,1,1,0,14,12
15524,16,2008,6,0,1,2.2,107000,4.0,1,1,1,0,15,4
16308,3,2016,9,1,5,2.0,1717,4.0,0,0,1,0,1,0
282,23,2012,9,1,2,2.4,93816,4.0,0,1,1,0,1,0
45436,23,2018,10,1,1,2.5,45535,4.0,0,1,1,0,12,4
13485,23,2011,9,0,5,1.8,148552,4.0,0,1,1,0,1,12
13485,16,2008,4,1,2,2.3,175000,4.0,0,1,1,0,13,6
44247,23,2015,4,1,1,2.0,147542,4.0,0,1,1,0,2,4
4861,42,1999,10,0,1,2.0,0,4.0,0,1,1,0,12,4
627,36,2012,9,1,1,3.5,318285,6.0,0,0,1,0,1,12
16480,13,2010,4,0,5,2.4,83000,4.0,0,1,1,0,1,8
9832,8,2011,9,1,1,2.0,169875,4.0,0,1,1,0,14,4
7527,21,2004,3,0,5,1.3,150000,4.0,3,1,1,1,12,4
5802,36,2013,9,1,1,3.5,107800,6.0,0,2,1,0,7,12
6272,58,2012,9,0,6,1.8,164688,4.0,3,1,1,0,14,12
39499,16,2013,9,1,5,2.0,72407,4.0,0,1,1,0,14,4
7527,36,1999,1,1,5,2.0,16400,4.0,1,2,0,0,2,8
15612,23,2011,10,1,1,2.5,259306,4.0,0,1,1,0,15,4
10036,8,2012,9,0,5,1.4,148000,4.0,2,1,1,0,7,10
11290,23,2016,9,1,4,2.0,239291,4.0,0,1,1,0,12,4
13877,23,2010,3,1,5,1.6,103000,4.0,0,1,1,0,7,4
16935,58,2012,9,1,2,2.5,112501,4.0,0,1,1,0,13,8
314,36,2017,9,1,1,2.0,26802,4.0,0,2,1,0,1,12
12231,21,2011,3,0,2,1.3,160000,4.0,0,1,1,1,1,2
29777,23,2012,4,1,1,2.0,206608,4.0,0,1,1,0,12,4
2822,16,2015,9,1,2,2.0,100747,4.0,0,1,1,0,6,0
23138,54,2013,4,1,1,2.0,77917,4.0,0,1,1,0,1,4
1411,58,2011,9,1,5,1.8,190789,4.0,0,1,1,0,9,12
8467,21,2005,3,0,5,1.3,224476,4.0,0,1,1,1,12,3
9252,23,2015,9,1,4,2.0,510853,4.0,0,1,1,0,8,4
862,58,2014,9,1,2,2.5,130478,4.0,0,1,1,0,14,12
7840,42,2007,2,0,1,1.3,210000,4.0,1,1,1,0,14,2
13172,41,2012,7,0,2,2.0,121000,4.0,0,1,1,1,12,6
9722,5,2016,9,1,5,2.0,70195,4.0,0,2,1,0,14,12
10349,23,2015,9,0,5,1.8,110000,4.0,2,1,1,0,12,8
12388,36,2010,9,1,1,3.5,189530,6.0,0,0,1,0,1,12
1803,23,2014,9,1,5,2.4,0,4.0,0,1,1,0,2,12
27093,23,2014,7,1,1,2.5,189167,4.0,0,1,1,0,7,4
18033,8,2017,9,0,5,1.4,49439,4.0,0,1,1,0,7,6
13476,21,2016,3,1,5,1.3,4422,4.0,0,1,1,0,12,4
32274,23,2016,9,1,5,1.8,86391,4.0,0,1,1,0,12,4
8947,28,2013,9,1,5,2.0,47232,4.0,0,1,1,0,12,4
8000,36,1999,9,0,5,2.4,253000,6.0,1,2,1,0,12,5
2509,58,2015,9,1,5,1.8,127680,4.0,0,1,1,0,7,12
28225,58,2018,9,0,5,2.5,142000,4.0,2,1,1,0,14,12
7840,8,2006,3,0,5,0.8,120000,3.0,0,1,1,0,11,4
470,41,2012,9,1,5,1.6,136712,4.0,0,0,1,0,14,0
19444,36,2009,7,0,1,2.2,220000,4.0,1,2,1,0,14,4
35579,23,2014,4,1,1,2.0,175126,4.0,0,1,1,0,7,4
15125,8,2012,4,1,1,2.0,156834,4.0,0,1,1,0,5,4
16308,36,2003,9,1,4,3.2,228000,6.0,2,2,1,0,1,10
9095,21,2002,4,1,0,2.0,177000,4.0,1,0,1,1,12,8
11917,28,2013,9,1,5,2.0,53217,4.0,0,1,1,0,12,4
6272,42,2000,9,1,0,2.0,0,4.0,1,1,1,0,2,6
13172,23,2016,9,1,4,2.0,381135,4.0,0,1,1,0,8,4
12544,23,2015,9,1,4,2.0,471632,4.0,0,1,1,0,8,4
40142,28,2016,4,1,1,2.0,53000,4.0,2,1,1,0,12,8
16935,23,2012,9,1,5,1.8,160160,4.0,2,1,1,0,1,12
16308,5,2004,4,1,0,3.0,16000,6.0,2,0,1,0,12,8
24920,54,2013,4,1,1,2.0,71561,4.0,0,1,1,0,7,4
22580,55,2013,4,1,5,2.5,84000,4.0,0,0,1,0,14,10
3450,23,2011,9,1,2,2.4,224349,4.0,0,1,1,0,7,0
16900,58,2012,3,1,5,1.5,46756,4.0,0,1,1,0,1,4
37633,58,2017,9,1,2,2.5,91000,4.0,2,2,1,0,1,12
10349,58,2012,3,0,2,1.5,134000,4.0,3,1,1,1,12,0
40769,36,2007,9,1,4,5.5,167000,8.0,2,2,1,0,12,12
26657,5,2012,9,1,5,2.0,206400,4.0,2,2,1,0,1,12
22549,23,2016,9,1,1,1.6,150000,4.0,0,1,1,0,14,4
13771,23,2010,9,1,5,1.6,159048,4.0,0,1,1,0,12,4
15957,23,2010,4,1,1,2.0,140123,4.0,0,1,1,0,1,4
157,61,2013,9,1,1,2.0,321890,4.0,0,1,1,0,12,12
1568,36,2016,9,1,1,3.5,77205,6.0,0,2,1,0,7,12
27911,61,2014,4,1,5,2.0,59200,4.0,2,0,1,0,12,12
4391,23,2015,4,1,5,1.8,125386,4.0,0,1,1,0,14,12
11133,5,2012,4,1,5,3.0,195982,6.0,0,0,1,0,1,12
13642,58,2010,3,0,2,1.5,137000,4.0,0,1,1,0,14,12
3763,58,2013,9,1,2,2.5,124912,4.0,0,1,1,0,14,12
40456,36,2014,9,1,5,2.0,64000,4.0,2,1,1,0,14,12
12544,28,2014,9,0,5,2.4,172800,4.0,2,1,1,0,12,16
18826,23,2012,9,1,5,1.6,132000,4.0,0,1,1,0,12,4
9408,21,1999,4,0,0,2.0,224863,4.0,1,1,1,0,1,0
31047,58,2018,3,0,2,1.5,10000,4.0,0,1,1,0,7,8
37580,23,2016,4,1,1,2.0,90000,4.0,0,1,1,0,14,4
9722,16,2013,9,0,5,1.6,201000,4.0,2,1,1,0,12,12
20385,8,2016,9,0,5,1.4,47543,4.0,2,1,1,0,13,12
9408,61,2012,9,1,1,2.0,119619,4.0,0,1,1,0,1,12
62161,21,2017,9,1,5,1.5,3355,4.0,0,1,1,0,2,4
15367,23,2015,9,1,4,2.0,409910,4.0,0,1,1,0,12,4
627,23,2016,3,1,5,2.0,47074,4.0,0,1,1,0,12,12
6899,21,2004,7,0,5,1.7,0,4.0,0,1,1,1,12,4
29580,23,2012,4,1,1,2.0,148310,4.0,0,1,1,0,12,4
9565,23,2019,4,1,5,2.4,1446,4.0,0,1,1,0,1,12
15681,61,2014,9,1,5,1.8,64000,4.0,0,1,1,0,14,0
25089,23,2016,9,0,5,2.0,88000,4.0,0,1,1,0,1,8
11290,28,2012,9,0,5,2.4,183342,4.0,2,1,1,0,7,4
19000,35,2012,4,1,1,2.2,96000,4.0,2,1,1,1,2,6
11604,16,2013,9,0,5,1.6,113000,4.0,2,1,1,0,7,4
11917,58,2007,9,0,5,1.5,180000,4.0,0,1,1,0,11,12
9722,58,2015,9,1,2,2.5,241227,4.0,0,1,1,0,12,12
56121,23,2016,4,1,1,2.0,111875,4.0,0,1,1,0,2,4
11604,16,2008,2,0,1,2.2,156000,4.0,1,1,1,0,14,2
41193,21,2015,9,1,5,1.8,59179,4.0,0,1,1,0,14,4
24239,21,2014,3,1,5,1.3,62000,4.0,0,1,1,0,14,4
16308,16,2008,4,1,2,2.5,256000,4.0,0,0,1,0,13,12
9722,3,2004,1,1,1,2.0,260000,4.0,1,1,0,0,12,4
13956,32,2015,4,1,2,3.5,143619,6.0,0,0,1,0,1,12
12388,36,2010,9,1,1,3.5,189530,6.0,0,0,1,0,1,12
8624,41,1998,4,0,1,2.7,165000,4.0,1,0,1,1,11,1
12858,21,2008,3,0,5,1.5,145000,4.0,2,1,1,1,2,4
45044,54,2015,4,1,1,2.0,102118,4.0,0,1,1,0,2,4
10976,21,2009,9,0,2,1.3,125000,4.0,0,1,1,0,14,9
19444,55,2015,4,1,5,2.0,250005,4.0,0,0,1,0,1,0
706,58,2017,4,1,5,2.5,29333,4.0,0,1,1,0,7,12
11917,3,2005,9,1,5,2.7,256000,6.0,2,0,1,0,12,4
2038,36,2011,4,1,1,3.5,186542,6.0,0,0,1,0,14,12
45633,54,2014,4,1,1,2.0,87681,4.0,0,1,1,0,1,4
5645,58,2000,1,1,5,1.8,204000,4.0,1,1,0,1,12,6
6611,21,2013,3,1,5,1.3,114577,4.0,0,1,1,0,3,4
59834,21,2017,1,1,5,1.5,12047,4.0,0,1,1,0,2,4
18817,16,2008,7,1,1,2.2,222000,4.0,1,1,2,0,14,2
10976,36,1998,7,1,0,2.3,300000,4.0,1,1,1,0,1,8
10036,58,2001,9,0,5,2.0,160000,4.0,2,2,1,1,2,2
23521,58,2013,9,1,5,2.5,127000,6.0,0,1,1,0,1,12
43905,23,2017,4,0,5,2.4,72000,4.0,2,0,1,0,1,12
27598,61,2013,9,1,5,3.6,101000,8.0,0,1,1,0,7,8
38731,23,2017,7,1,1,2.5,30066,4.0,0,1,1,0,7,4
56509,21,2018,9,1,5,2.0,17741,4.0,0,1,1,0,1,4
30,58,2007,9,0,2,1.5,1000,4.0,0,1,1,0,14,12
13000,58,2010,9,0,2,2.4,195200,4.0,3,1,1,0,14,10
1725,36,2012,4,1,1,4.6,180659,8.0,0,0,1,0,1,12
4234,3,2013,9,1,5,2.0,157584,4.0,0,0,1,0,1,0
1646,16,2016,9,1,2,2.0,120114,4.0,0,1,1,0,1,12
11133,58,2014,9,1,2,2.5,179381,4.0,0,1,1,0,1,12
25089,58,2012,9,1,5,3.5,93000,6.0,2,1,1,0,1,10
13799,23,2015,9,0,5,1.8,91000,4.0,0,1,2,0,12,12
7840,13,2009,3,0,5,2.0,256000,4.0,3,1,1,0,12,8
1882,8,2017,9,1,5,1.4,119352,4.0,0,1,1,0,1,12
15624,23,2009,1,1,5,2.0,158642,4.0,0,1,1,0,7,4
6899,5,2000,4,1,0,4.4,198000,8.0,0,0,1,0,12,6
11290,45,2004,4,0,5,4.5,165000,6.0,2,0,1,0,12,0
1411,41,2014,9,1,5,2.5,106442,4.0,0,1,1,0,1,12
627,32,2012,3,1,2,1.8,142394,4.0,0,1,1,0,14,0
15000,35,2017,3,0,5,1.5,38000,4.0,0,1,1,1,1,4
38562,23,2016,4,1,1,2.0,195996,4.0,0,1,1,0,14,4
627,5,2013,9,1,5,3.0,161994,6.0,0,2,1,0,1,12
67480,21,2017,1,1,5,1.5,16914,4.0,0,1,1,0,7,4
7056,23,2011,9,1,4,2.0,61208,4.0,0,1,1,0,14,4
47042,32,2012,9,1,2,3.5,212800,6.0,2,2,1,0,7,8
251,58,2019,9,1,2,2.5,39552,4.0,0,1,1,0,1,12
12858,58,2014,9,1,5,2.5,219150,4.0,0,1,1,0,14,12
1568,23,2016,9,1,5,1.8,121840,4.0,0,1,1,0,2,12
9722,58,2018,9,1,2,2.5,127515,4.0,0,1,1,0,1,12
54568,32,2013,4,1,5,4.6,202651,8.0,0,0,1,0,1,0
22266,23,2011,7,1,1,2.5,120805,4.0,0,1,1,0,1,4
10976,58,2013,3,0,6,1.8,144000,4.0,0,1,1,0,12,10
25744,8,2015,9,1,1,2.0,111365,4.0,0,1,1,0,7,4
16621,8,2012,9,0,6,1.4,95000,4.0,0,1,1,0,7,4
30420,58,2014,9,1,2,2.5,103677,6.0,2,1,1,0,2,8
12544,23,2014,9,0,5,1.8,120000,4.0,2,1,1,0,12,0
10964,23,2010,4,1,1,2.0,51604,4.0,0,1,1,0,14,4
1882,5,2010,4,1,1,3.0,265210,6.0,0,0,1,0,1,0
6272,36,1998,9,0,5,2.0,3000000,4.0,1,2,1,0,6,4
1646,3,2011,9,1,5,2.0,124958,4.0,0,0,1,0,14,12
21639,23,2013,3,0,5,1.8,133280,4.0,2,1,1,0,1,10
706,32,2015,4,1,5,4.6,102907,8.0,0,0,1,0,1,0
470,41,2011,4,1,5,1.6,0,4.0,0,1,1,0,1,0
5987,41,2015,3,1,5,1.2,93100,4.0,0,1,1,0,1,4
1803,5,2009,4,1,1,3.0,229854,6.0,0,0,1,0,6,0
13172,23,2016,9,1,4,2.0,577053,4.0,0,1,1,0,8,4
4391,41,2018,9,1,5,1.8,16574,4.0,0,1,1,0,14,12
11290,58,2016,4,1,5,5.7,54875,8.0,0,2,1,0,7,12
14500,28,2015,9,1,5,2.0,0,4.0,2,1,1,0,14,0
3293,58,2012,9,1,2,2.5,361035,4.0,0,1,1,0,1,12
22266,36,2012,4,1,1,3.5,193267,6.0,0,0,1,0,7,12
41259,21,2017,10,1,2,1.5,22099,4.0,0,1,1,0,2,4
1490,16,2011,4,1,5,3.0,158349,6.0,0,1,1,0,14,12
2901,41,2013,4,1,5,1.6,166013,4.0,0,1,1,0,14,0
32302,36,2014,9,1,1,5.5,101424,8.0,0,0,1,0,7,12
1254,23,2017,9,1,5,1.6,106979,4.0,0,1,1,0,2,12
14113,58,2015,9,0,5,2.5,0,4.0,2,1,1,0,1,8
5018,23,2016,9,1,2,2.0,71218,4.0,0,1,1,0,1,0
35,58,2008,9,0,2,1.5,172000,4.0,0,1,1,0,14,8
12231,45,2004,4,1,5,3.2,156121,8.0,2,0,1,0,7,10
18660,23,2013,9,1,5,2.4,130000,4.0,2,1,1,0,1,6
220,16,2009,4,1,2,2.5,193614,4.0,0,1,1,0,14,0
34497,58,2013,4,0,5,2.5,127000,6.0,2,0,1,0,1,10
3450,61,2000,9,0,5,2.0,150000,4.0,1,1,1,0,1,4
10976,36,2002,9,1,4,4.3,245000,8.0,2,2,1,0,12,0
10976,43,2005,9,0,5,2.0,150023,4.0,1,1,1,0,7,0
42000,16,2012,8,0,5,5.0,150000,8.0,2,0,1,0,1,8
42692,54,2016,4,1,1,1.6,54216,4.0,0,1,1,0,2,4
2509,32,2010,4,1,2,3.5,315270,6.0,0,0,1,0,7,12
549,32,2010,4,1,5,3.5,138211,6.0,0,0,1,0,1,12
4234,61,2013,3,1,5,2.0,162142,4.0,0,1,1,0,1,12
627,32,2014,9,1,5,2.5,126021,6.0,0,2,1,0,14,12
13000,3,2007,9,1,5,5.2,108000,6.0,2,0,1,0,14,6
3800,42,1996,9,0,5,2.0,1111111,4.0,1,1,1,0,13,2
314,58,2013,4,1,5,2.7,158870,4.0,0,2,1,0,14,12
14740,36,2008,3,0,5,1.7,120000,4.0,2,1,1,0,1,12
16621,5,2003,9,1,1,3.0,270000,6.0,2,2,1,0,1,10
9722,58,2009,3,0,2,1.5,185000,4.0,3,1,1,0,14,12
8781,8,2008,4,1,1,2.0,57248,4.0,0,1,1,0,14,4
13485,16,2012,3,1,5,2.0,121000,4.0,2,1,1,0,14,10
1882,5,2010,4,1,1,3.0,265210,6.0,0,0,1,0,1,0
65015,23,2019,4,1,5,2.0,6770,4.0,0,1,1,0,7,4
5331,32,2013,3,1,2,1.8,174043,4.0,0,1,1,0,14,0
9722,23,2015,9,1,4,2.0,471636,4.0,0,1,1,0,8,4
11964,8,2010,9,1,5,1.8,114588,4.0,0,1,1,0,7,4
100,28,2016,9,1,5,2.4,87000,8.0,2,1,1,0,14,8
16621,5,2009,9,1,5,2.8,164000,6.0,2,2,1,0,7,12
31361,13,2013,1,1,5,3.6,85000,6.0,2,2,0,0,12,10
220,16,2009,4,1,2,2.5,193614,4.0,0,1,1,0,14,0
14799,58,2012,3,1,5,1.5,69570,4.0,0,1,1,0,2,4
1098,3,2014,9,1,5,2.0,101179,4.0,0,0,1,0,1,12
21953,58,2012,9,0,5,2.5,111763,4.0,0,1,1,0,14,0
7200,21,2000,1,1,5,1.6,2530,4.0,1,1,0,0,14,2
18817,36,2007,1,1,5,3.5,162000,6.0,0,2,0,0,12,8
18500,58,2016,9,1,5,2.5,142000,4.0,2,1,1,0,1,0
9100,62,2003,4,1,5,2.5,363200,6.0,0,0,1,0,6,6
36827,23,2017,10,1,1,2.5,137000,4.0,0,1,1,0,14,4
3293,23,2016,9,1,5,2.0,0,4.0,0,1,1,0,12,12
15681,23,2016,9,1,4,2.0,246040,4.0,0,1,1,0,12,4
12544,58,2013,3,1,2,1.5,142000,4.0,0,1,1,0,2,8
17346,23,2012,3,1,1,1.6,151136,4.0,0,1,1,0,14,4
73134,16,2015,4,1,5,3.5,56571,4.0,0,1,1,0,14,4
3136,8,2014,9,1,5,1.4,156992,4.0,0,1,1,0,1,12
15681,36,2012,9,1,5,4.7,152000,8.0,0,0,1,0,1,12
314,36,2011,9,1,1,3.5,132630,6.0,0,2,1,0,12,12
21739,54,2011,4,1,1,2.0,183590,4.0,0,1,1,0,1,4
784,5,2011,4,1,5,3.0,277421,6.0,0,0,1,0,1,12
27598,58,2012,9,1,5,2.5,64000,4.0,2,1,1,0,7,12
18245,39,2012,4,1,5,2.0,97000,4.0,2,0,1,0,2,8
18817,58,2013,9,0,2,1.8,104000,4.0,0,1,1,0,1,8
16621,58,2012,3,0,2,1.5,172000,4.0,0,1,1,0,8,10
11200,28,2010,7,1,1,2.2,125000,4.0,0,1,1,0,12,4
19444,55,2015,9,1,5,2.0,250005,4.0,0,0,1,0,1,0
10976,58,2011,9,0,2,1.8,218560,4.0,3,1,1,0,11,6
52373,58,2017,4,0,2,2.5,2000,4.0,2,0,1,0,7,12
25,58,2011,3,1,2,1.8,11111,4.0,0,1,1,0,14,12
8311,61,2006,9,1,5,2.0,0,8.0,0,1,1,0,12,8
14740,13,2011,3,1,5,2.0,110000,4.0,0,0,1,0,1,6
10976,23,2012,9,0,5,1.8,213600,4.0,2,1,1,0,2,6
16308,58,2014,3,0,2,1.5,123456,4.0,0,1,1,1,14,8
23521,8,2013,3,1,2,1.4,126400,4.0,0,1,1,0,1,6
6586,36,2012,9,1,5,4.6,156043,8.0,0,0,1,0,1,12
23521,41,2014,4,0,5,1.6,113600,4.0,2,0,1,0,14,7
15053,15,2015,1,1,5,1.4,70000,4.0,0,1,0,0,7,12
7056,8,2008,4,1,1,2.0,68348,4.0,0,1,1,0,12,4
25,21,2011,3,0,2,1.3,160000,4.0,0,1,1,0,14,4
19130,28,2015,9,1,5,2.0,55073,4.0,0,1,1,0,14,4
8467,53,2008,3,0,5,1.2,1200,4.0,1,1,1,0,7,4
941,32,2014,4,1,5,4.6,200402,8.0,0,0,1,0,12,0
10923,23,2011,3,1,1,1.6,32800,4.0,0,1,1,0,1,4
21062,54,2013,4,1,1,2.0,116918,4.0,0,1,1,0,14,4
19547,23,2013,4,1,1,2.0,199848,4.0,0,1,1,0,1,4
17092,21,2014,3,1,2,1.5,119000,4.0,0,1,1,1,12,8
15681,23,2012,9,1,5,2.4,147200,4.0,2,1,1,0,1,8
9408,36,1997,10,0,0,1.8,196090,4.0,3,2,1,0,1,2
21395,23,2012,10,1,1,2.5,166144,4.0,0,1,1,0,12,4
16766,23,2010,10,1,1,2.5,213696,4.0,0,1,1,0,7,4
29793,36,2014,9,1,1,3.5,219030,6.0,0,0,1,0,1,12
12544,36,2007,3,1,5,1.7,221700,4.0,2,1,1,0,14,12
20071,58,2013,9,0,2,1.5,77000,4.0,3,1,1,0,1,10
13485,61,2013,9,1,5,2.5,110000,4.0,2,1,1,0,5,6
18189,41,2014,4,0,5,2.5,136000,4.0,2,1,1,0,7,6
13172,21,2011,3,0,2,1.3,165000,4.0,3,1,1,1,2,4
17876,23,2011,9,0,5,1.8,62000,4.0,0,1,1,0,7,10
19757,61,2003,4,1,1,5.0,170000,10.0,0,2,1,0,7,6
13328,32,2010,4,1,2,3.5,186005,6.0,0,0,1,0,12,12
40688,23,2016,10,1,1,2.5,97640,4.0,0,1,1,0,12,4
47042,36,2007,9,1,5,5.5,185000,8.0,2,0,1,0,1,8
26971,16,2015,9,1,2,2.0,81000,4.0,3,1,1,0,7,4
20385,61,2009,6,0,1,2.5,240000,4.0,1,2,1,0,14,2
3136,58,2012,9,1,5,2.5,277906,4.0,0,1,1,0,7,12
11704,23,2010,9,1,5,1.6,180093,4.0,0,1,1,0,1,4
39085,8,2015,4,1,1,2.2,95303,4.0,0,1,1,0,3,4
9408,5,2001,9,0,5,2.2,111111,6.0,1,2,1,0,12,6
706,23,2013,9,1,2,2.4,0,4.0,0,1,1,0,14,0
9722,58,2013,3,0,2,1.5,146000,4.0,0,1,1,1,2,4
5500,42,2007,2,0,1,1.9,1000,4.0,1,1,1,0,12,6
12880,23,2010,9,1,5,2.0,173177,4.0,0,1,1,0,14,4
6800,42,2003,3,0,5,1.2,234221,4.0,1,1,1,0,12,4
28225,58,2014,4,1,5,2.5,180275,4.0,0,0,1,0,14,0
14426,13,2011,3,0,5,2.0,173000,4.0,3,1,1,0,7,6
6586,21,2003,3,0,5,1.3,229000,4.0,3,1,1,1,12,4
29636,23,2017,7,1,1,2.5,32578,4.0,0,1,1,0,12,4
3293,23,2020,9,1,5,2.0,261,4.0,0,1,1,0,1,12
25089,58,2015,3,1,5,1.5,68000,4.0,0,1,1,0,1,4
392,5,2012,4,1,1,3.0,296395,6.0,0,0,1,0,7,0
13900,61,2013,9,1,2,1.4,125000,4.0,0,1,1,0,7,12
22894,58,2013,9,1,5,2.5,160000,4.0,0,1,1,0,7,12
50178,16,2016,1,0,5,3.7,56000,6.0,2,2,0,0,1,6
47042,7,2008,4,1,4,6.2,288000,8.0,2,2,1,0,1,12
16308,28,2018,9,1,5,2.0,56288,4.0,0,2,1,0,12,12
706,58,2012,9,1,5,3.5,132165,6.0,0,1,1,0,7,12
14113,5,2002,4,1,5,4.4,180000,8.0,2,0,1,0,1,0
7524,39,2001,4,0,5,2.0,130933,4.0,1,0,1,0,12,4
30107,32,2014,3,1,2,1.8,114000,4.0,3,1,1,0,3,10
17923,8,2011,9,1,5,2.0,149790,4.0,0,1,1,0,1,4
4077,42,2001,3,0,1,2.0,170000,4.0,1,1,1,0,12,7
83107,36,2017,4,1,5,3.5,13500,6.0,2,0,1,0,1,12
45160,8,2016,3,1,6,1.5,80000,4.0,3,1,1,0,1,8
17700,61,2015,9,1,5,1.8,102780,4.0,2,1,1,0,7,12
28532,21,2014,3,1,5,1.5,77200,4.0,0,1,1,0,1,4
12388,36,2010,9,1,1,3.5,189530,6.0,0,0,1,0,1,12
73071,32,2015,4,1,5,4.6,188078,8.0,0,0,1,0,1,0
